created_at,tweet_id,full_text,user_id,user_name,user_screen_name,is_retweet,retweeted_status_id,retweeted_status_text,is_quoted,is_politics
2019-11-27 09:02:06 AM,13215959,"afraid
admonishingly
bleakness
.",670959,YlP8IjrW,zsgALtnGT3AoqNl,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:02:06 AM,21446860,"arduous
admonishingly
bombard
.",604260,oC2KBJOQ,5q7GYlMs9dYdjai,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 04:02:06 AM,25169161,"blistering
cheated
bruises
.",566561,fjjoJT1P,abfWXgpIxzgY1Ln,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 04:02:06 AM,76760062,"arrogant
accursed
anti-occupation
.",127162,a8boXur3,cmW6WcISsO52orU,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 09:02:06 AM,52765563,"biases
brainless
blame
.",107363,xBJZxHQk,IeBINUdjgPSpR2F,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 08:02:06 AM,96160964,"calumniate
brittle
beleaguer
.",865764,vsUjJ7LN,jIsB2wCpdxL758p,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:02:06 AM,63886565,"blind
bulkyness
backaches
.",696665,XMgsyc3r,ulhkYRzgv1FIgR9,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:02:06 AM,72210266,"chasten
bruised
awfulness
.",567966,WvKxrHwV,2bKBq5litzva1FS,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:02:06 AM,87380667,"baffling
bumps
chintzy
.",272667,YrEVoaJl,Y8a1sxmAV8jUeCt,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 06:02:06 AM,90567968,"catastrophic
catastrophies
ailing
.",150968,KYyd0NR8,p5jkZjQMinJTmj6,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:02:06 AM,78027769,"baseless
avenge
bruises
.",493669,D2rtMu2p,wA8jRnqpkDtisHC,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 08:02:06 AM,48676670,"anxieties
addict
brutalizing
.",333370,mqLjrq82,ba46Q4Fwr34YpLS,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 04:02:06 AM,83856471,"busybody
apocalyptic
arrogant
.",991571,18M7DzYi,e980WG9uiS5NOYi,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:02:06 AM,40822372,"anti-proliferation
bugs
burning
.",764972,OCCJfb1M,Yn6SypfuGukgW3Z,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:02:06 AM,21997673,"accidental
bemused
appal
.",434573,duiiQLyq,J24sxsunO1N1PLI,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:02:06 AM,84108374,"atrocities
byzantine
anxiety
.",825674,yd4aDYrZ,1HlCFrHK1RIMvXx,True,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 12:02:06 AM,1199478466028220419,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,2507000434,• в ℓ α ¢ к м σ σ и • 🇨🇴💜,valeriavelezpc,True,1199424677170622472,i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:01:43 AM,3133870,"angelic
champion
appreciates
.",76350,ae9Eh1Y8,fbvFUybEbVsYVdB,True,1199478372881047553,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 09:01:43 AM,5952011,"acerbically
aggravate
brutality
.",86831,MVXBZ8q6,cz2yIsT3jr67Otm,True,1199478372881047553,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 10:01:43 AM,1323002,"aversion
annoy
bothering
.",96262,0j6GSefY,oAAgbfUU8gbPIH8,True,1199478372881047553,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 02:01:43 AM,3801563,"amiss
agonize
blemish
.",15153,0uOlQw77,yxrdM2UEJ2QYiqm,True,1199478372881047553,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:01:43 AM,6335344,"biases
busybody
bitterly
.",91304,blyXGawP,wAVzvyNcCB6Htiq,True,1199478372881047553,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 12:01:43 AM,1199478372881047553,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,3982878375,SR,yss_ln,True,1199424677170622472,i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 04:01:20 AM,4735910,"breeze
brilliance
chivalrous
.",83070,qxa9fFUs,d2XG7VZFlKVab3c,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:01:20 AM,5588821,"assure
cohere
advantages
.",37031,u2SHeYeF,PX9XJQr7C9i5wAm,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:01:20 AM,4144862,"clear
admire
bolster
.",98072,dvJrUdPx,gDYTFm0E4hutFzE,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 10:01:20 AM,5834543,"beutifully
affluent
adroitly
.",32363,tAWDeY1Z,f4PT8Cs31mLoAfB,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 07:01:20 AM,4812974,"autonomous
charitable
clears
.",96634,cETwKL0a,YNrH1I9AoqICcur,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:01:20 AM,7637425,"beautify
affirmative
brilliantly
.",71455,hU5TpHCN,1dZEDM2XEirwpsR,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 10:01:20 AM,7752016,"champ
competitive
ardent
.",86206,S1GdiVoa,llfWA7JP5g0kINU,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:01:20 AM,8045307,"bloom
approve
beautify
.",83127,z3sIrIk3,RVdfIHqmyszhTQt,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 04:01:20 AM,5746338,"benevolence
clear-cut
compatible
.",24818,4WiLJ8D2,Cq34tAUDC8w4pnm,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:01:20 AM,3880809,"brisk
confidence
blessing
.",68189,4uS5cahj,QZfDMEpZk0Zk0yO,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 06:01:20 AM,99913810,"aspire
apotheosis
affluent
.",391910,QPFj79N4,PR1kr47Y64kXrhz,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:01:20 AM,83478611,"breeze
benefits
coherent
.",103211,LDr4ovv6,vqdv2gCL4rMukov,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:01:20 AM,71218312,"beutifully
brightest
awarded
.",414912,LL50k3sx,ktRgC4Rzu1WLcaa,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 10:01:20 AM,16329213,"calmness
compliant
commendable
.",258913,WyDX1y40,5Q38o2RuKCuKfYF,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 04:01:20 AM,33774414,"adoringly
alluring
calmness
.",340714,6tSll1TF,if6p0rVE02Ynnsr,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 07:01:20 AM,82765015,"commitment
aspiration
aspirations
.",343215,ZRLgf0uI,ytjCp0JxQSTHr6f,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 09:01:20 AM,45365716,"compact
cajole
agilely
.",175916,fHHP4ufP,Dq8yUjVzTuTEFiL,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 10:01:20 AM,24152817,"believeable
adequate
calmness
.",200317,lzfQlAEX,dTAiE3M0QOToedQ,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:01:20 AM,79893318,"comforting
adulatory
classic
.",220318,f6jeazmx,K2Nu2EpSPNPLAV5,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 07:01:20 AM,22280319,"adulatory
available
achievible
.",473219,YHW02mwO,WhYy6ECGW2dtJ1z,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 02:01:20 AM,79738920,"charm
congratulatory
audibly
.",797520,AXv0VCtM,T8lIN5IHCyIeHLJ,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 10:01:20 AM,25404521,"comfort
complimentary
admirable
.",800421,El7r3xf8,lZ44sidG88vrTjO,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 08:01:20 AM,86436122,"awarded
brilliantly
angelic
.",382822,ZilFHDHN,2h8Xow4mj9a4aoE,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 03:01:20 AM,93896923,"affinity
captivating
appreciative
.",327223,CT7K05qI,kZga229q6kHgckt,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 02:01:20 AM,43339624,"best-known
congratulatory
blockbuster
.",456124,V2ecsDCA,TDTlqGJvgXRCb5y,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:01:20 AM,52476525,"authentic
cajole
charm
.",959225,KtLjQDlN,2MSRkDg8wjiC1Bk,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:01:20 AM,82160326,"attraction
award
comfort
.",490026,32TBfn6L,9fZ1UKRqajLZDfj,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:01:20 AM,75026727,"comfy
astounded
agreeableness
.",632827,PWkr2zso,E4Q8HpCDMVwxRYR,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 06:01:20 AM,27678328,"affluent
astounding
angelic
.",358728,7xhBoEQ4,6PMJpTGfqla1WyL,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 06:01:20 AM,99794829,"advanced
beauteous
cohere
.",669129,tREwGJLv,UHoxftnqIqPxx5M,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:01:20 AM,94345730,"calmness
astoundingly
cleverly
.",452030,1YEK1Mlw,IojpDgEv9SwRhgM,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:01:20 AM,12430231,"charming
cohere
appropriate
.",301531,6ameSNQ4,m471ErkwDl12A4I,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 05:01:20 AM,55014332,"cleanest
aspirations
blameless
.",862532,WlVuYNf4,VH1RdaT333IRjiC,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 07:01:20 AM,77023533,"cheerful
appreciable
bolster
.",753833,ENqoHots,twEd5MjxFTDWSLR,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 10:01:20 AM,90188734,"approve
brilliantly
charismatic
.",104334,N3qorEAZ,urftvLh1YKQJFrP,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 04:01:20 AM,53954435,"ardor
compliment
breeze
.",194235,Nsv9da4W,5MEk3iy5uPNx7wo,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 02:01:20 AM,98366436,"affordable
advantageous
congenial
.",603736,IMpxmswb,4pvtSEL6NZYGWhL,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 08:01:20 AM,66399037,"brave
amicably
aspiration
.",616937,QnoCVcBh,uW3vjqUD7WpEIVZ,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 01:01:20 AM,58392138,"audibly
compliment
bloom
.",519138,BjGS2BfE,Qwt7lvX8zTZXdB2,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
2019-11-27 09:01:20 AM,43385439,"benevolence
astonish
bravo
.",995739,02lXXApn,8wQXfFWMd5kgj3t,True,1199478276449873927,RT @ArianaGrande: i love u ! https://t.co/7w9VrwDLHv,True,False
